respid,status,l,QA,QB,QC,QD_1,QD_2,QD_3,Q1,Q2,Q3,NAMExS_1,APR_1,MTR_1,SOLICITxS_1,Q4,NAMExS_2,APR_2,MTR_2,SOLICITxS_2,Q5,NAMExL_1,BEQUESTxL_1,RATExL_1,HEALTHxL_1,SOLICITxL_1,PAYOUT_1,COMP_1,Q6,NAMExL_2,BEQUESTxL_2,RATExL_2,HEALTHxL_2,SOLICITxL_2,PAYOUT_2,COMP_2,Q7,NAMExC_1,BORROW_1,HEALTHxC_1,RATExC_1,SOLICITxC_1,Q8,NAMExC_2,BORROW_2,HEALTHxC_2,RATExC_2,SOLICITxC_2,Q9,NAMExI_1,MUTFEES_1,SEGFEES_1,SOLICITxI_1,Q10,NAMExI_2,MUTFEES_2,SEGFEES_2,SOLICITxI_2,Q11,Q12,Q13_1,Q13_2,Q13_3,Q13_7777777,Q13_8888888,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q16,Q16dk_7777777,Q16dk_8888888,Q17,Q18,hQ18_1,hQ18_2,hQ18_3,hQ18_4,hQ18_5,hQ18_6,Q19,Q20,Q21,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_8,Q22_9,Q22_10,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q24,Q24dk_9999999,Q24a,Q24b,Q24c,Q24d,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q25_13,Q25_14,Q25_15,Q25_16,Q25_17,Q25_18,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q27,Q27dk_9999999,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q29,Q30x1_1,Q30x2_1,Q30x3_1,Q30x1_2,Q30x2_2,Q30x3_2,Q30x1_3,Q30x2_3,Q30x3_3,Q30x1_4,Q30x2_4,Q30x3_4,Q30x1_5,Q30x2_5,Q30x3_5,Q30x1_9999999,hQ31Num1,hQ31Num2,Q31,Q31dk_9999999,Q31a,Q31b,Q32,Q32dk_7777777,Q33,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q34_6,Q34_7,Q34_8,Q34_9,Q34_10,Q35,Q36,Q39,timestamp,sample
10199,complete,9,2,60,2,0,1,0,4,2,1,4,2,2,1,4,1,1,1,0,1,1,1,3,3,1,2,1,3,2,2,2,2,0,1,0,2,4,3,1,1,0,3,1,1,2,3,1,3,4,1,3,1,1,3,3,1,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,20.0,0,0,1,3,0,0,1,0,0,0,1,1,2,6,2,7,2,7,3,7,1,7,5,4,4,4,3,2,3,2,,1,1.0,2.0,,,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,,,0,,,0,,,0,,,0,,,1,500000,250000,,1,2.0,1.0,,1,8888888,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,Fri Oct 29 11:56:08 UTC+0 2021,0
6349,complete,9,1,65,5,1,1,0,7,1,1,4,1,1,0,2,2,3,2,1,4,1,1,1,2,1,2,0,2,2,2,3,3,0,1,1,3,4,3,2,2,1,2,2,2,1,1,0,2,2,1,2,1,2,3,2,1,0,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,26.0,0,0,4,4,0,0,0,1,0,0,1,2,2,6,1,7,3,6,5,7,1,7,2,4,3,3,3,4,4,2,180000.0,0,,,,,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,3500000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,1200000.0,5.0,1,250000.0,5.0,0,,,0,,,1,300000.0,5.0,0,3500000,1750000,800000.0,0,,,5.5,0,3,0.0,0.0,3.0,10.0,57.0,19.0,8.0,3.0,0.0,0.0,1,2,1.0,Fri Oct 29 12:02:03 UTC+0 2021,0
10102,complete,9,1,56,5,1,0,1,7,1,2,1,2,2,1,1,3,3,1,0,4,2,2,1,1,1,2,0,1,4,1,3,2,0,1,1,1,3,3,1,3,1,2,1,1,3,1,0,2,1,1,1,1,4,2,2,3,0,4,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,15.0,0,0,2,4,0,0,0,1,0,0,4,1,1,1,1,5,1,7,4,4,5,7,1,3,4,3,3,4,5,4,,1,8888888.0,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0,,,0,,,0,,,0,,,0,,,1,500000,250000,,1,9999999.0,,,1,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7777777,1,1.0,Fri Oct 29 11:50:08 UTC+0 2021,0
441,complete,9,1,50,5,1,1,0,6,2,1,4,2,2,1,1,1,1,1,0,4,2,2,3,2,1,2,1,3,1,1,2,1,0,1,0,2,4,2,3,3,0,2,2,3,2,1,1,1,3,3,1,0,1,4,1,3,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25.0,0,0,4,1,1,0,0,0,0,0,3,3,3,5,5,7,5,6,4,5,2,4,4,3,3,4,4,4,4,3,,1,1.0,1.0,8888888.0,,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,10.0,4.0,1,5.0,3.0,0,,,0,,,1,5.0,3.0,0,500000,250000,0.0,0,,,6.0,0,4,0.0,0.0,10.0,10.0,50.0,10.0,10.0,10.0,0.0,0.0,2,3,1.0,Fri Oct 29 12:11:02 UTC+0 2021,0
11735,complete,9,1,36,4,0,1,0,2,1,1,4,1,1,1,2,1,3,2,0,1,4,1,2,2,0,1,1,1,2,2,3,1,1,2,0,1,1,2,3,1,1,2,3,1,2,2,0,2,1,1,2,1,4,4,3,3,0,4,7,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,5.0,0,0,4,6,0,0,0,0,0,1,2,2,3,2,1,7,2,1,7,5,1,7,1,3,1,3,2,4,5,2,170000.0,0,,,,,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,200000.0,4.0,1,30000.0,5.0,0,,,1,65000.0,5.0,0,,,0,425000,212500,400000.0,0,,,5.7,0,2,0.0,0.0,0.0,30.0,45.0,15.0,10.0,0.0,0.0,0.0,1,7777777,1.0,Fri Oct 29 12:32:36 UTC+0 2021,0
14793,complete,9,2,37,2,1,0,1,7,1,1,4,2,1,0,1,3,1,2,1,1,2,2,1,2,0,1,0,1,4,1,3,3,1,2,1,1,2,1,1,1,0,3,4,3,3,3,1,3,3,3,2,0,4,4,1,1,1,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6.0,0,0,4,4,0,0,0,1,0,0,2,2,2,7,4,7,1,7,3,7,1,7,1,2,2,2,2,3,3,2,89000.0,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,600000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,12000.0,5.0,1,15000.0,5.0,0,,,1,20000.0,2.0,1,5000.0,5.0,0,600000,300000,400000.0,0,,,,1,1,0.0,0.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,2,7777777,1.0,Fri Oct 29 12:41:56 UTC+0 2021,0
174,complete,9,1,60,5,1,1,1,6,1,2,3,1,2,1,1,2,2,1,0,4,4,2,3,3,0,1,0,2,1,1,1,2,1,2,1,2,4,2,1,2,1,3,3,3,2,3,0,2,4,3,3,0,4,1,1,1,1,1,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,30.0,0,0,4,4,0,0,0,1,0,0,2,1,2,6,1,7,1,6,2,7,1,7,2,3,3,3,3,4,4,3,,1,1.0,8888888.0,,,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0,,,0,,,0,,,0,,,0,,,1,500000,250000,,1,9999999.0,,,1,1,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,1,3,2.0,Fri Oct 29 15:49:11 UTC+0 2021,0
8056,complete,9,1,51,5,1,1,0,7,1,1,3,2,2,1,1,4,1,1,0,2,3,1,3,3,1,1,0,2,1,2,2,2,0,2,1,2,2,3,3,1,1,3,4,2,2,2,0,3,3,3,2,1,4,2,2,3,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,15.0,0,0,4,3,0,0,1,0,0,0,2,1,2,6,2,7,1,7,1,7,1,7,4,2,1,5,2,1,4,4,,1,1.0,1.0,1.0,,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,1.0,3.0,1,1.0,3.0,0,,,0,,,1,2.0,4.0,0,500000,250000,,1,1.0,,12.0,0,3,1.0,2.0,10.0,40.0,40.0,3.0,1.0,1.0,1.0,1.0,1,2,1.0,Fri Oct 29 12:12:20 UTC+0 2021,0
7668,complete,9,1,45,1,1,1,1,4,1,1,2,3,2,0,1,4,2,1,1,2,1,2,2,3,1,1,0,1,3,1,1,2,0,2,1,1,2,3,1,1,0,3,1,1,3,2,1,3,3,3,1,1,4,1,2,2,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,23.0,0,0,4,4,0,0,0,1,0,0,1,2,2,2,4,6,1,6,7,6,1,7,4,3,3,3,2,3,5,2,400000.0,0,,,,,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,2100000.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1,330000.0,5.0,1,75000.0,5.0,0,,,0,,,1,5000.0,5.0,0,2100000,1050000,1200000.0,0,,,7.0,0,4,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,7777777,2,1.0,Fri Oct 29 11:58:01 UTC+0 2021,0
11163,complete,9,2,32,2,0,0,0,6,1,2,1,2,2,0,1,2,3,1,1,4,3,2,3,2,1,2,0,3,1,1,1,1,0,1,1,3,1,1,2,1,0,3,3,3,1,3,1,1,2,3,3,1,1,3,2,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0,3,5,0,0,0,0,1,0,1,2,1,6,3,7,6,7,4,7,1,4,1,2,3,2,3,5,3,2,60000.0,0,,,,,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,410000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,,,0,,,0,,,0,,,0,,,1,410000,205000,18000.0,0,,,,1,1,1.0,3.0,15.0,18.0,20.0,18.0,15.0,7.0,2.0,1.0,1,1,1.0,Fri Oct 29 12:15:14 UTC+0 2021,0
10761,complete,9,2,52,1,0,0,0,6,6,1,3,1,2,1,1,2,3,1,0,4,4,2,1,2,0,2,1,1,3,1,2,1,1,1,0,1,1,2,2,1,1,2,4,3,3,3,0,2,2,1,3,0,2,1,2,2,1,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,3,1,1,0,0,0,0,0,3,3,3,3,5,7,5,7,5,3,5,3,1,3,3,3,3,4,3,3,130000.0,0,,,,,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,700000.0,0.0,,,,,,,,,1,0,,,0,,,0,,,0,,,0,,,1,700000,350000,300000.0,0,,,10.0,0,2,40.0,30.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,Fri Oct 29 12:02:23 UTC+0 2021,0
14281,complete,9,8888888,54,5,1,1,0,6,1,1,2,3,2,1,4,4,1,1,0,2,4,1,3,2,0,1,1,2,3,2,1,3,1,2,0,3,2,3,2,2,0,3,4,2,3,3,1,3,2,3,3,1,1,4,2,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7.0,0,0,4,3,0,0,1,0,0,0,2,1,3,2,4,6,1,5,6,5,1,7,5,2,2,4,2,4,4,2,100000.0,0,,,,,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,3100000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1,120000.0,5.0,1,65000.0,5.0,0,,,0,,,1,60000.0,5.0,0,3100000,1550000,550000.0,0,,,5.0,0,3,0.0,0.0,5.0,15.0,35.0,20.0,10.0,5.0,5.0,5.0,1,2,1.0,Fri Oct 29 12:22:17 UTC+0 2021,0
9501,complete,9,1,48,5,1,0,0,5,1,1,3,2,2,0,4,1,1,1,1,2,4,2,2,2,0,2,0,2,2,1,1,3,1,1,1,4,2,2,1,2,1,2,4,1,2,3,0,3,4,1,2,1,1,1,2,1,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,,0,1,2,2,0,1,0,0,0,0,1,1,1,4,4,6,4,6,6,7,1,6,4,3,3,4,2,4,3,3,,1,1.0,8888888.0,,,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8888888,0,,,0,,,0,,,0,,,0,,,1,500000,250000,,1,9999999.0,,,1,8888888,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,1,1,1.0,Fri Oct 29 12:05:00 UTC+0 2021,0
15280,complete,9,2,53,5,1,0,0,2,1,1,3,3,2,1,1,4,1,1,0,2,2,2,3,3,0,1,1,3,3,1,1,2,1,2,0,1,2,1,2,2,0,2,3,2,3,1,1,1,1,2,1,1,1,4,3,2,0,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,0,0,4,6,0,0,0,0,0,1,2,2,2,3,5,7,1,5,5,7,4,7,3,3,1,3,3,2,3,3,,1,1.0,1.0,2.0,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,,,0,,,0,,,0,,,0,,,1,500000,250000,,1,9999999.0,,,1,1,1.0,10.0,60.0,20.0,8.0,1.0,0.0,0.0,0.0,0.0,7777777,7777777,2.0,Fri Oct 29 12:18:34 UTC+0 2021,0
11649,complete,9,1,43,1,1,1,1,6,1,1,3,2,2,1,4,1,1,1,0,2,4,1,3,2,1,2,1,2,1,2,1,3,0,1,0,3,1,3,2,1,1,1,2,1,1,2,0,1,1,2,2,1,4,3,3,1,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,11.0,0,0,4,4,0,0,0,1,0,0,1,1,1,7,1,7,1,7,3,7,1,7,2,3,3,3,3,3,4,3,120000.0,0,,,,,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1800000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,90000.0,5.0,1,100000.0,5.0,1,50000.0,5.0,0,,,1,400000.0,5.0,0,1800000,900000,700000.0,0,,,15.0,0,2,5.0,5.0,5.0,26.0,24.0,15.0,5.0,5.0,5.0,5.0,1,7777777,1.0,Fri Oct 29 12:57:04 UTC+0 2021,0
15352,complete,9,1,40,5,0,1,0,6,1,1,4,2,1,1,4,3,1,2,0,1,4,2,3,2,0,2,0,3,3,1,1,1,1,1,1,2,2,1,2,3,1,3,1,3,1,1,0,3,4,3,2,0,1,3,1,1,1,4,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,5.0,0,0,1,3,0,0,1,0,0,0,1,2,2,6,1,6,1,2,4,7,3,5,6,3,4,4,2,4,3,4,,1,8888888.0,,,,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0,,,0,,,0,,,0,,,0,,,1,500000,250000,,1,9999999.0,,7.0,0,4,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,1,2,1.0,Fri Oct 29 12:33:13 UTC+0 2021,0
6631,complete,9,2,58,5,0,1,0,5,5,1,1,2,2,0,1,3,1,1,1,2,1,2,3,2,1,2,1,3,3,1,1,3,0,1,0,3,3,3,1,2,1,3,4,1,2,3,0,3,3,3,3,0,1,1,1,2,1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,26.0,0,0,4,3,0,0,1,0,0,0,2,3,2,3,6,7,4,6,6,4,2,6,4,5,4,4,4,3,3,3,200000.0,0,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,4000000.0,0.0,,,,,,,,,2,0,,,0,,,0,,,0,,,0,,,1,4000000,2000000,1000000.0,0,,,,1,1,0.0,0.0,0.0,10.0,10.0,20.0,20.0,20.0,10.0,10.0,1,1,1.0,Fri Oct 29 13:17:13 UTC+0 2021,0
7466,complete,9,2,47,3,1,0,0,6,1,1,2,1,1,0,2,1,3,2,1,1,2,2,3,1,0,2,1,2,1,1,1,2,1,1,0,2,3,2,3,2,0,2,4,3,2,3,1,3,1,3,2,1,4,4,1,3,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.0,0,0,8888888,2,0,1,0,0,0,0,8888888,2,2,2,3,6,1,7,6,4,2,7,3,3,3,5,4,3,4,2,175000.0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,110000.0,2.0,1,4000.0,5.0,0,,,1,100000.0,2.0,0,,,0,100000,50000,0.0,0,,,,1,7777777,0.0,0.0,0.0,35.0,40.0,25.0,0.0,0.0,0.0,0.0,7777777,2,1.0,Fri Oct 29 12:31:09 UTC+0 2021,0
5746,complete,9,2,64,5,1,0,0,6,5,1,2,3,1,0,4,1,1,2,1,1,3,1,1,3,1,2,0,4,1,2,2,1,0,1,1,4,1,2,2,2,1,3,2,1,1,3,0,3,1,3,3,0,1,3,2,2,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.0,0,0,4,4,0,0,0,1,0,0,2,1,2,7,4,7,2,5,2,7,1,3,2,3,4,5,4,4,3,5,,1,1.0,8888888.0,,,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,700000.0,0.0,,,,,,,,,2,0,,,0,,,0,,,0,,,0,,,1,700000,350000,28000.0,0,,,10.0,0,3,0.0,0.0,0.0,15.0,70.0,15.0,0.0,0.0,0.0,0.0,1,2,2.0,Fri Oct 29 12:32:45 UTC+0 2021,0
8840,complete,9,2,57,1,1,1,0,7,2,2,3,2,2,0,1,4,3,1,1,4,1,1,3,1,0,1,0,1,4,2,2,2,1,2,1,1,1,3,3,2,1,2,3,2,2,3,0,2,3,3,3,0,2,4,2,2,1,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,23.0,0,0,2,4,0,0,0,1,0,0,1,3,2,6,2,7,3,3,2,6,2,6,2,3,2,5,4,3,4,3,250000.0,0,,,,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,,,0,,,0,,,0,,,0,,,1,2000000,1000000,200000.0,0,,,10.0,0,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7777777,2,1.0,Fri Oct 29 12:15:46 UTC+0 2021,0
12630,complete,9,1,31,5,1,1,0,6,1,1,2,3,1,0,4,1,1,2,1,1,2,2,3,1,0,1,0,3,4,1,2,2,1,2,1,2,1,2,1,2,1,1,3,1,2,1,0,1,2,2,3,1,1,4,3,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,9.0,0,0,4,3,0,0,1,0,0,0,2,1,1,5,4,7,3,6,5,4,1,7,5,3,4,4,3,4,4,2,140000.0,0,,,,,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,,,0,,,0,,,0,,,0,,,1,1000000,500000,,1,2.0,1.0,6.0,0,1,5.0,5.0,6.0,15.0,50.0,6.0,5.0,3.0,3.0,2.0,1,2,1.0,Fri Oct 29 12:17:50 UTC+0 2021,0
11887,complete,9,1,39,5,1,1,1,6,6,2,2,1,1,0,4,3,3,2,1,4,3,2,3,3,0,1,0,1,1,1,2,2,1,2,1,1,1,2,1,3,1,1,4,3,3,1,0,1,2,1,3,1,4,4,3,1,0,4,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,9.0,0,0,4,5,0,0,0,0,1,0,1,1,1,6,4,5,1,7,2,7,5,7,2,2,2,3,2,5,5,2,200000.0,0,,,,,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,,1.0,,,,,,,,,1,1,300000.0,5.0,1,105000.0,5.0,0,,,0,,,1,650000.0,5.0,0,500000,250000,18000.0,0,,,8.0,0,5,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,1,1,1.0,Fri Oct 29 12:19:48 UTC+0 2021,0
8347,complete,9,2,51,1,0,0,0,7,1,1,1,1,1,0,2,3,2,2,1,4,4,2,1,2,0,1,1,2,1,1,3,1,1,2,0,2,4,3,2,3,0,1,3,1,3,1,1,3,1,3,3,0,1,3,2,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,0,3,1,1,0,0,0,0,0,1,2,3,6,7,6,6,6,5,6,2,2,2,3,4,4,4,3,4,3,,1,1.0,1.0,1.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0,,,0,,,0,,,0,,,0,,,1,500000,250000,,1,2.0,1.0,5.0,0,3,0.0,5.0,5.0,10.0,30.0,20.0,15.0,10.0,5.0,0.0,2,2,1.0,Fri Oct 29 12:44:26 UTC+0 2021,0
3628,complete,9,1,50,5,1,1,1,6,1,1,1,1,1,0,4,2,3,2,1,1,1,1,1,1,0,1,1,1,3,2,3,2,1,2,0,1,4,2,3,1,0,3,1,1,1,2,1,3,2,3,1,0,4,4,2,2,1,4,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,20.0,0,0,4,4,0,0,0,1,0,0,1,2,2,3,2,7,2,6,5,5,1,7,2,3,3,4,2,2,4,3,,1,1.0,8888888.0,,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1500000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,50000.0,5.0,1,20000.0,5.0,0,,,0,,,1,30000.0,4.0,0,1500000,750000,,1,2.0,1.0,10.0,0,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,Fri Oct 29 12:34:10 UTC+0 2021,0
3546,complete,9,1,67,5,1,1,0,6,1,1,2,3,2,1,1,4,1,1,0,1,1,2,1,2,0,1,0,1,2,1,2,3,1,2,1,3,4,1,2,2,1,3,2,3,1,1,0,3,3,3,3,0,4,4,1,1,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,27.0,0,0,4,4,0,0,0,1,0,0,1,2,3,6,6,6,5,6,3,5,4,4,3,3,2,3,3,3,5,3,,1,1.0,2.0,,,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,,,0,,,0,,,0,,,0,,,1,500000,250000,500000.0,0,,,5.0,0,1,0.0,0.0,0.0,0.0,70.0,20.0,10.0,0.0,0.0,0.0,1,7777777,1.0,Fri Oct 29 12:32:10 UTC+0 2021,0
15326,complete,9,2,38,1,1,1,0,6,1,1,2,2,2,0,1,4,1,1,1,2,2,2,1,1,1,1,1,3,1,1,2,3,0,2,0,3,1,3,2,3,1,3,2,2,3,1,0,2,3,3,1,0,1,1,1,2,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,14.0,0,0,4,3,0,0,1,0,0,0,1,1,2,2,1,7,2,7,2,4,1,6,3,2,3,4,2,2,3,3,130000.0,0,,,,,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1525000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,64000.0,2.0,1,3000.0,2.0,1,25000.0,5.0,0,,,0,,,0,1525000,762500,1180000.0,0,,,5.0,0,4,2.0,4.0,8.0,15.0,50.0,8.0,5.0,4.0,3.0,1.0,1,2,1.0,Fri Oct 29 13:30:23 UTC+0 2021,0
13299,complete,9,2,39,4,1,1,0,6,1,1,2,1,1,0,1,4,3,2,1,4,4,2,2,2,0,1,1,3,1,1,3,3,1,2,0,4,2,3,3,3,0,3,3,1,2,2,1,3,1,3,1,0,1,2,2,3,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,6.0,0,0,4,3,0,0,1,0,0,0,2,2,2,7,1,7,1,7,1,7,1,7,2,3,3,5,3,2,3,2,130000.0,0,,,,,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1000000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,120000.0,2.0,1,100000.0,5.0,0,,,0,,,1,500000.0,4.0,0,1000000,500000,0.0,0,,,5.0,0,4,0.0,0.0,2.0,10.0,65.0,15.0,6.0,2.0,0.0,0.0,2,3,1.0,Fri Oct 29 12:49:04 UTC+0 2021,0
